price,artist,cardFinish,colorIdentity,colors,edhrecRank,edhrecSaltiness,gameAvailability,isReprint,layout,manaCost,manaValue,name,number,originalType,power,priceProvider,providerListing,rarity,setCode,supertypes,toughness,type,types,uuid
0.13,163,2,30,30,921.0,0.37,0,1,4,138,4.0,698,54,328,6,0,0,1,17,0,7,222,2,d536b25f-46e0-5ce5-ba22-cffd7504578a
0.7,163,2,30,30,921.0,0.37,1,1,4,138,4.0,698,54,328,6,3,0,1,17,0,7,222,2,d536b25f-46e0-5ce5-ba22-cffd7504578a
0.72,163,2,30,30,921.0,0.37,1,1,4,138,4.0,698,54,328,6,1,1,1,17,0,7,222,2,d536b25f-46e0-5ce5-ba22-cffd7504578a
0.66,163,2,30,30,921.0,0.37,1,1,4,138,4.0,698,54,328,6,2,0,1,17,0,7,222,2,d536b25f-46e0-5ce5-ba22-cffd7504578a
0.1,336,2,28,28,1187.0,0.35,0,1,4,26,2.0,1141,90,352,2,0,0,4,17,0,6,246,2,acf9dede-c96b-5d13-8150-4d728f34011c
0.1,336,2,28,28,1187.0,0.35,1,1,4,26,2.0,1141,90,352,2,3,0,4,17,0,6,246,2,acf9dede-c96b-5d13-8150-4d728f34011c
0.03,336,2,28,28,1187.0,0.35,1,1,4,26,2.0,1141,90,352,2,1,1,4,17,0,6,246,2,acf9dede-c96b-5d13-8150-4d728f34011c
0.35,336,2,28,28,1187.0,0.35,1,1,4,26,2.0,1141,90,352,2,1,0,4,17,0,6,246,2,acf9dede-c96b-5d13-8150-4d728f34011c
0.1,336,2,28,28,1187.0,0.35,1,1,4,26,2.0,1141,90,352,2,2,0,4,17,0,6,246,2,acf9dede-c96b-5d13-8150-4d728f34011c
0.26,340,2,24,24,211.0,0.91,0,1,4,167,6.0,296,112,216,10,0,0,2,17,0,9,106,2,96c5bf75-a72b-5101-a0cc-8d454e231a31
0.38,340,2,24,24,211.0,0.91,1,1,4,167,6.0,296,112,216,10,3,0,2,17,0,9,106,2,96c5bf75-a72b-5101-a0cc-8d454e231a31
0.79,340,2,24,24,211.0,0.91,1,1,4,167,6.0,296,112,216,10,1,0,2,17,0,9,106,2,96c5bf75-a72b-5101-a0cc-8d454e231a31
0.35,340,2,24,24,211.0,0.91,1,1,4,167,6.0,296,112,216,10,2,0,2,17,0,9,106,2,96c5bf75-a72b-5101-a0cc-8d454e231a31
0.48,358,2,16,16,1044.0,0.26,0,1,4,55,4.0,52,123,550,7,0,0,2,17,0,8,458,3,97bf1db0-ae3c-5f09-b83e-fe35db8ce973
0.22,358,2,16,16,1044.0,0.26,1,1,4,55,4.0,52,123,550,7,3,0,2,17,0,8,458,3,97bf1db0-ae3c-5f09-b83e-fe35db8ce973
0.06,358,2,16,16,1044.0,0.26,1,1,4,55,4.0,52,123,550,7,1,1,2,17,0,8,458,3,97bf1db0-ae3c-5f09-b83e-fe35db8ce973
0.49,358,2,16,16,1044.0,0.26,1,1,4,55,4.0,52,123,550,7,1,0,2,17,0,8,458,3,97bf1db0-ae3c-5f09-b83e-fe35db8ce973
0.2,358,2,16,16,1044.0,0.26,1,1,4,55,4.0,52,123,550,7,2,0,2,17,0,8,458,3,97bf1db0-ae3c-5f09-b83e-fe35db8ce973
0.4,191,2,1,16,1057.0,0.87,0,1,4,54,3.0,189,127,492,7,0,0,1,17,0,6,401,2,15b6161b-99f0-5063-95b0-14801be41520
5.28,191,2,1,16,1057.0,0.87,1,1,4,54,3.0,189,127,492,7,3,0,1,17,0,6,401,2,15b6161b-99f0-5063-95b0-14801be41520
1.8,191,2,1,16,1057.0,0.87,1,1,4,54,3.0,189,127,492,7,1,1,1,17,0,6,401,2,15b6161b-99f0-5063-95b0-14801be41520
3.99,191,2,1,16,1057.0,0.87,1,1,4,54,3.0,189,127,492,7,1,0,1,17,0,6,401,2,15b6161b-99f0-5063-95b0-14801be41520
4.94,191,2,1,16,1057.0,0.87,1,1,4,54,3.0,189,127,492,7,2,0,1,17,0,6,401,2,15b6161b-99f0-5063-95b0-14801be41520
0.64,337,2,16,16,3201.0,0.31,0,1,4,107,4.0,292,133,38,8,0,0,2,17,0,7,11,0,cacc813c-eaad-5c33-87fd-044613f04446
1.1,337,2,16,16,3201.0,0.31,1,1,4,107,4.0,292,133,38,8,3,0,2,17,0,7,11,0,cacc813c-eaad-5c33-87fd-044613f04446
0.75,337,2,16,16,3201.0,0.31,1,1,4,107,4.0,292,133,38,8,1,1,2,17,0,7,11,0,cacc813c-eaad-5c33-87fd-044613f04446
1.49,337,2,16,16,3201.0,0.31,1,1,4,107,4.0,292,133,38,8,1,0,2,17,0,7,11,0,cacc813c-eaad-5c33-87fd-044613f04446
1.04,337,2,16,16,3201.0,0.31,1,1,4,107,4.0,292,133,38,8,2,0,2,17,0,7,11,0,cacc813c-eaad-5c33-87fd-044613f04446
0.12,72,2,16,16,590.0,0.4,0,1,4,1,12.0,357,139,216,4,0,0,2,17,0,4,106,2,a0aa036e-ec54-5e14-923b-58c7dae62e2b
2.31,72,2,16,16,590.0,0.4,1,1,4,1,12.0,357,139,216,4,3,0,2,17,0,4,106,2,a0aa036e-ec54-5e14-923b-58c7dae62e2b
1.35,72,2,16,16,590.0,0.4,1,1,4,1,12.0,357,139,216,4,1,1,2,17,0,4,106,2,a0aa036e-ec54-5e14-923b-58c7dae62e2b
2.99,72,2,16,16,590.0,0.4,1,1,4,1,12.0,357,139,216,4,1,0,2,17,0,4,106,2,a0aa036e-ec54-5e14-923b-58c7dae62e2b
2.21,72,2,16,16,590.0,0.4,1,1,4,1,12.0,357,139,216,4,2,0,2,17,0,4,106,2,a0aa036e-ec54-5e14-923b-58c7dae62e2b
0.13,381,2,16,16,720.0,0.26,0,1,4,107,4.0,391,141,138,8,0,0,2,17,0,6,30,2,f1666b7c-a1a4-5731-a7c0-145b01349e11
0.43,381,2,16,16,720.0,0.26,1,1,4,107,4.0,391,141,138,8,3,0,2,17,0,6,30,2,f1666b7c-a1a4-5731-a7c0-145b01349e11
0.18,381,2,16,16,720.0,0.26,1,1,4,107,4.0,391,141,138,8,1,1,2,17,0,6,30,2,f1666b7c-a1a4-5731-a7c0-145b01349e11
0.69,381,2,16,16,720.0,0.26,1,1,4,107,4.0,391,141,138,8,1,0,2,17,0,6,30,2,f1666b7c-a1a4-5731-a7c0-145b01349e11
0.34,381,2,16,16,720.0,0.26,1,1,4,107,4.0,391,141,138,8,2,0,2,17,0,6,30,2,f1666b7c-a1a4-5731-a7c0-145b01349e11
1.92,273,2,16,16,6935.0,0.42,0,1,4,108,5.0,411,143,528,3,0,0,1,17,0,11,435,2,3bf4de5c-b885-560e-a9f8-eddd35f7e1bb
0.24,273,2,16,16,6935.0,0.42,1,1,4,108,5.0,411,143,528,3,3,0,1,17,0,11,435,2,3bf4de5c-b885-560e-a9f8-eddd35f7e1bb
0.99,273,2,16,16,6935.0,0.42,1,1,4,108,5.0,411,143,528,3,1,0,1,17,0,11,435,2,3bf4de5c-b885-560e-a9f8-eddd35f7e1bb
0.23,273,2,16,16,6935.0,0.42,1,1,4,108,5.0,411,143,528,3,2,0,1,17,0,11,435,2,3bf4de5c-b885-560e-a9f8-eddd35f7e1bb
0.13,179,2,16,16,2611.0,0.2,0,1,4,12,2.0,519,144,329,2,0,0,2,17,0,5,223,2,1835836f-4429-5642-89e0-ae9df571dcdd
0.09,179,2,16,16,2611.0,0.2,1,1,4,12,2.0,519,144,329,2,3,0,2,17,0,5,223,2,1835836f-4429-5642-89e0-ae9df571dcdd
0.49,179,2,16,16,2611.0,0.2,1,1,4,12,2.0,519,144,329,2,1,0,2,17,0,5,223,2,1835836f-4429-5642-89e0-ae9df571dcdd
0.08,179,2,16,16,2611.0,0.2,1,1,4,12,2.0,519,144,329,2,2,0,2,17,0,5,223,2,1835836f-4429-5642-89e0-ae9df571dcdd
5.08,92,2,16,16,825.0,0.94,0,1,4,157,6.0,597,146,483,10,0,0,2,17,0,9,392,2,7b5b8cf1-5163-575d-b657-2ef08621abda
1.14,92,2,16,16,825.0,0.94,1,1,4,157,6.0,597,146,483,10,3,0,2,17,0,9,392,2,7b5b8cf1-5163-575d-b657-2ef08621abda
0.95,92,2,16,16,825.0,0.94,1,1,4,157,6.0,597,146,483,10,1,1,2,17,0,9,392,2,7b5b8cf1-5163-575d-b657-2ef08621abda
2.79,92,2,16,16,825.0,0.94,1,1,4,157,6.0,597,146,483,10,1,0,2,17,0,9,392,2,7b5b8cf1-5163-575d-b657-2ef08621abda
1.23,92,2,16,16,825.0,0.94,1,1,4,157,6.0,597,146,483,10,2,0,2,17,0,9,392,2,7b5b8cf1-5163-575d-b657-2ef08621abda
0.13,391,2,16,16,654.0,0.22,0,1,4,54,3.0,957,155,241,6,0,0,2,17,0,5,131,2,b1da5e61-f34d-5448-9044-d0c981e585cf
0.17,391,2,16,16,654.0,0.22,1,1,4,54,3.0,957,155,241,6,3,0,2,17,0,5,131,2,b1da5e61-f34d-5448-9044-d0c981e585cf
0.1,391,2,16,16,654.0,0.22,1,1,4,54,3.0,957,155,241,6,1,1,2,17,0,5,131,2,b1da5e61-f34d-5448-9044-d0c981e585cf
0.49,391,2,16,16,654.0,0.22,1,1,4,54,3.0,957,155,241,6,1,0,2,17,0,5,131,2,b1da5e61-f34d-5448-9044-d0c981e585cf
0.16,391,2,16,16,654.0,0.22,1,1,4,54,3.0,957,155,241,6,2,0,2,17,0,5,131,2,b1da5e61-f34d-5448-9044-d0c981e585cf
0.28,195,2,16,16,362.0,0.67,0,1,4,107,4.0,1204,165,491,2,0,0,2,17,0,2,400,2,292d081b-1395-562f-ba0b-a56f721320cd
4.59,195,2,16,16,362.0,0.67,1,1,4,107,4.0,1204,165,491,2,3,0,2,17,0,2,400,2,292d081b-1395-562f-ba0b-a56f721320cd
5.99,195,2,16,16,362.0,0.67,1,1,4,107,4.0,1204,165,491,2,1,0,2,17,0,2,400,2,292d081b-1395-562f-ba0b-a56f721320cd
4.3,195,2,16,16,362.0,0.67,1,1,4,107,4.0,1204,165,491,2,2,0,2,17,0,2,400,2,292d081b-1395-562f-ba0b-a56f721320cd
0.2,340,2,1,1,1811.0,0.51,0,1,4,192,7.0,121,168,217,8,0,0,1,17,0,7,107,2,9733596f-40d6-585f-85e8-b0eb0e13d48a
4.87,340,2,1,1,1811.0,0.51,1,1,4,192,7.0,121,168,217,8,3,0,1,17,0,7,107,2,9733596f-40d6-585f-85e8-b0eb0e13d48a
2.3,340,2,1,1,1811.0,0.51,1,1,4,192,7.0,121,168,217,8,1,1,1,17,0,7,107,2,9733596f-40d6-585f-85e8-b0eb0e13d48a
5.49,340,2,1,1,1811.0,0.51,1,1,4,192,7.0,121,168,217,8,1,0,1,17,0,7,107,2,9733596f-40d6-585f-85e8-b0eb0e13d48a
4.43,340,2,1,1,1811.0,0.51,1,1,4,192,7.0,121,168,217,8,2,0,1,17,0,7,107,2,9733596f-40d6-585f-85e8-b0eb0e13d48a
0.02,305,2,17,17,2891.0,0.18,0,1,4,19,3.0,412,175,289,7,0,0,4,17,0,6,181,2,60753443-21f7-58ec-95d1-e0cdd1336edf
0.07,305,2,17,17,2891.0,0.18,1,1,4,19,3.0,412,175,289,7,3,0,4,17,0,6,181,2,60753443-21f7-58ec-95d1-e0cdd1336edf
0.35,305,2,17,17,2891.0,0.18,1,1,4,19,3.0,412,175,289,7,1,0,4,17,0,6,181,2,60753443-21f7-58ec-95d1-e0cdd1336edf
0.07,305,2,17,17,2891.0,0.18,1,1,4,19,3.0,412,175,289,7,2,0,4,17,0,6,181,2,60753443-21f7-58ec-95d1-e0cdd1336edf
0.63,264,2,29,29,2819.0,0.24,0,1,4,282,2.0,625,176,456,2,0,0,2,17,0,6,361,2,6e9edfd9-737d-5f0f-b773-0ac4f2a07e5d
0.12,264,2,29,29,2819.0,0.24,1,1,4,282,2.0,625,176,456,2,3,0,2,17,0,6,361,2,6e9edfd9-737d-5f0f-b773-0ac4f2a07e5d
0.49,264,2,29,29,2819.0,0.24,1,1,4,282,2.0,625,176,456,2,1,0,2,17,0,6,361,2,6e9edfd9-737d-5f0f-b773-0ac4f2a07e5d
0.11,264,2,29,29,2819.0,0.24,1,1,4,282,2.0,625,176,456,2,2,0,2,17,0,6,361,2,6e9edfd9-737d-5f0f-b773-0ac4f2a07e5d
0.14,401,2,23,23,2136.0,0.34,0,1,4,16,3.0,1015,181,248,6,0,0,2,17,0,7,138,2,fb15ac83-3869-5bae-af78-7ecd4151f565
0.09,401,2,23,23,2136.0,0.34,1,1,4,16,3.0,1015,181,248,6,3,0,2,17,0,7,138,2,fb15ac83-3869-5bae-af78-7ecd4151f565
0.49,401,2,23,23,2136.0,0.34,1,1,4,16,3.0,1015,181,248,6,1,0,2,17,0,7,138,2,fb15ac83-3869-5bae-af78-7ecd4151f565
0.09,401,2,23,23,2136.0,0.34,1,1,4,16,3.0,1015,181,248,6,2,0,2,17,0,7,138,2,fb15ac83-3869-5bae-af78-7ecd4151f565
0.29,391,1,20,20,11411.0,0.18,0,1,4,122,6.0,959,26,46,10,0,0,2,63,0,9,84,2,dc708ac2-b1fb-522c-afd3-7c64dcee3da4
4.59,391,1,20,20,11411.0,0.18,1,1,4,122,6.0,959,26,46,10,3,0,2,63,0,9,84,2,dc708ac2-b1fb-522c-afd3-7c64dcee3da4
0.9,391,1,20,20,11411.0,0.18,1,1,4,122,6.0,959,26,46,10,1,1,2,63,0,9,84,2,dc708ac2-b1fb-522c-afd3-7c64dcee3da4
3.49,391,1,20,20,11411.0,0.18,1,1,4,122,6.0,959,26,46,10,1,0,2,63,0,9,84,2,dc708ac2-b1fb-522c-afd3-7c64dcee3da4
0.02,90,1,10,10,9476.0,0.84,0,1,4,81,8.0,800,1,51,11,0,0,2,63,0,10,107,2,50fde040-28d4-571d-ab34-423f75f78e65
7.0,90,1,10,10,9476.0,0.84,1,1,4,81,8.0,800,1,51,11,1,1,2,63,0,10,107,2,50fde040-28d4-571d-ab34-423f75f78e65
0.02,247,1,9,9,2601.0,0.18,0,1,4,102,7.0,133,0,117,8,0,0,2,63,0,7,439,2,b5a251af-1807-570b-9922-3f8d3a2ae38c
4.3,247,1,9,9,2601.0,0.18,1,1,4,102,7.0,133,0,117,8,1,1,2,63,0,7,439,2,b5a251af-1807-570b-9922-3f8d3a2ae38c
0.8,398,1,0,0,1680.0,0.59,0,1,4,149,6.0,599,654,48,9,0,0,2,63,0,8,94,2,6138e3dd-5207-5d8f-bdc6-f79fc62b12f7
0.02,391,1,25,25,1773.0,0.74,0,1,4,83,6.0,813,15,49,8,0,0,2,63,0,7,95,2,d5cad472-913a-5e7b-9904-8829210392c0
5.75,391,1,25,25,1773.0,0.74,1,1,4,83,6.0,813,15,49,8,3,0,2,63,0,7,95,2,d5cad472-913a-5e7b-9904-8829210392c0
0.9,391,1,25,25,1773.0,0.74,1,1,4,83,6.0,813,15,49,8,1,1,2,63,0,7,95,2,d5cad472-913a-5e7b-9904-8829210392c0
3.49,391,1,25,25,1773.0,0.74,1,1,4,83,6.0,813,15,49,8,1,0,2,63,0,7,95,2,d5cad472-913a-5e7b-9904-8829210392c0
0.03,73,1,30,30,3377.0,0.57,0,1,4,216,8.0,17,0,122,10,0,0,1,46,0,9,14,2,861741ac-e361-569e-85bb-2db46417661f
4.66,73,1,30,30,3377.0,0.57,1,1,4,216,8.0,17,0,122,10,3,0,1,46,0,9,14,2,861741ac-e361-569e-85bb-2db46417661f
4.0,73,1,30,30,3377.0,0.57,1,1,4,216,8.0,17,0,122,10,1,1,1,46,0,9,14,2,861741ac-e361-569e-85bb-2db46417661f
6.99,73,1,30,30,3377.0,0.57,1,1,4,216,8.0,17,0,122,10,1,0,1,46,0,9,14,2,861741ac-e361-569e-85bb-2db46417661f
0.59,394,1,4,4,4516.0,1.3,0,1,4,286,5.0,1075,160,469,11,0,0,1,82,0,10,375,2,616f2f27-fd1b-5341-b717-2be62475a53f
0.29,285,1,24,24,12883.0,0.36,0,1,4,22,3.0,497,1,360,6,0,0,2,144,0,5,254,2,96eae1c3-003b-5975-b76a-88eefa38d920
0.31,285,1,24,24,12883.0,0.36,1,1,4,22,3.0,497,1,360,6,3,0,2,144,0,5,254,2,96eae1c3-003b-5975-b76a-88eefa38d920
0.06,285,1,24,24,12883.0,0.36,1,1,4,22,3.0,497,1,360,6,1,1,2,144,0,5,254,2,96eae1c3-003b-5975-b76a-88eefa38d920
0.49,285,1,24,24,12883.0,0.36,1,1,4,22,3.0,497,1,360,6,1,0,2,144,0,5,254,2,96eae1c3-003b-5975-b76a-88eefa38d920
0.86,278,1,8,8,8323.0,0.3,0,1,4,281,3.0,237,224,497,1,0,0,1,176,0,8,406,2,21a4bc0c-7497-5199-88cf-cd77cfddd69e
1.52,278,1,8,8,8323.0,0.3,1,1,4,281,3.0,237,224,497,1,3,0,1,176,0,8,406,2,21a4bc0c-7497-5199-88cf-cd77cfddd69e
0.33,278,1,8,8,8323.0,0.3,1,1,4,281,3.0,237,224,497,1,1,1,1,176,0,8,406,2,21a4bc0c-7497-5199-88cf-cd77cfddd69e
1.29,278,1,8,8,8323.0,0.3,1,1,4,281,3.0,237,224,497,1,1,0,1,176,0,8,406,2,21a4bc0c-7497-5199-88cf-cd77cfddd69e
0.34,424,1,28,28,7979.0,0.87,0,1,4,177,6.0,1104,26,358,8,0,0,1,176,0,7,252,2,13c1a7c5-e927-5654-921d-5af7c623c26d
7.69,424,1,28,28,7979.0,0.87,1,1,4,177,6.0,1104,26,358,8,3,0,1,176,0,7,252,2,13c1a7c5-e927-5654-921d-5af7c623c26d
1.23,149,1,0,0,18926.0,0.18,0,1,4,98,5.0,176,0,358,7,0,0,1,176,0,6,252,2,87aa5661-bc64-5bbd-97be-0baae15c1c33
5.08,149,1,0,0,18926.0,0.18,1,1,4,98,5.0,176,0,358,7,3,0,1,176,0,6,252,2,87aa5661-bc64-5bbd-97be-0baae15c1c33
2.0,149,1,0,0,18926.0,0.18,1,1,4,98,5.0,176,0,358,7,1,1,1,176,0,6,252,2,87aa5661-bc64-5bbd-97be-0baae15c1c33
0.37,4,1,13,13,4065.0,0.31,0,1,4,128,6.0,847,631,260,9,0,0,1,176,0,8,150,2,dbc98d75-1787-5eea-ad1c-ed2bffac4f05
3.74,4,1,13,13,4065.0,0.31,1,1,4,128,6.0,847,631,260,9,3,0,1,176,0,8,150,2,dbc98d75-1787-5eea-ad1c-ed2bffac4f05
1.05,4,1,13,13,4065.0,0.31,1,1,4,128,6.0,847,631,260,9,1,1,1,176,0,8,150,2,dbc98d75-1787-5eea-ad1c-ed2bffac4f05
2.29,4,1,13,13,4065.0,0.31,1,1,4,128,6.0,847,631,260,9,1,0,1,176,0,8,150,2,dbc98d75-1787-5eea-ad1c-ed2bffac4f05
0.82,302,1,16,16,2944.0,0.55,0,1,4,54,3.0,844,601,220,2,0,0,1,176,0,2,110,2,30233682-c56d-55ef-aeaf-fae393917c15
5.48,302,1,16,16,2944.0,0.55,1,1,4,54,3.0,844,601,220,2,3,0,1,176,0,2,110,2,30233682-c56d-55ef-aeaf-fae393917c15
2.05,302,1,16,16,2944.0,0.55,1,1,4,54,3.0,844,601,220,2,1,1,1,176,0,2,110,2,30233682-c56d-55ef-aeaf-fae393917c15
4.49,302,1,16,16,2944.0,0.55,1,1,4,54,3.0,844,601,220,2,1,0,1,176,0,2,110,2,30233682-c56d-55ef-aeaf-fae393917c15
0.59,391,1,14,14,5117.0,0.36,0,1,4,142,6.0,1034,15,37,9,0,0,1,176,0,8,10,1,b288dd2a-7c00-526c-9c7f-9dcf8dbd161b
4.09,391,1,14,14,5117.0,0.36,1,1,4,142,6.0,1034,15,37,9,3,0,1,176,0,8,10,1,b288dd2a-7c00-526c-9c7f-9dcf8dbd161b
1.15,391,1,14,14,5117.0,0.36,1,1,4,142,6.0,1034,15,37,9,1,1,1,176,0,8,10,1,b288dd2a-7c00-526c-9c7f-9dcf8dbd161b
2.49,391,1,14,14,5117.0,0.36,1,1,4,142,6.0,1034,15,37,9,1,0,1,176,0,8,10,1,b288dd2a-7c00-526c-9c7f-9dcf8dbd161b
0.75,378,1,24,24,802.0,1.29,0,1,4,68,5.0,586,333,289,6,0,0,1,176,0,5,181,2,be50df86-314a-50a6-a277-1cb226fff9de
5.5,378,1,24,24,802.0,1.29,1,1,4,68,5.0,586,333,289,6,1,1,1,176,0,5,181,2,be50df86-314a-50a6-a277-1cb226fff9de
0.82,415,1,22,22,8036.0,0.31,0,1,4,17,4.0,908,1,339,7,0,0,1,176,0,6,233,2,1b8e6c97-96f2-5011-86a4-486d3bf04142
1.68,415,1,22,22,8036.0,0.31,1,1,4,17,4.0,908,1,339,7,3,0,1,176,0,6,233,2,1b8e6c97-96f2-5011-86a4-486d3bf04142
0.75,415,1,22,22,8036.0,0.31,1,1,4,17,4.0,908,1,339,7,1,1,1,176,0,6,233,2,1b8e6c97-96f2-5011-86a4-486d3bf04142
1.49,415,1,22,22,8036.0,0.31,1,1,4,17,4.0,908,1,339,7,1,0,1,176,0,6,233,2,1b8e6c97-96f2-5011-86a4-486d3bf04142
0.85,302,1,4,4,6001.0,0.28,0,1,4,291,10.0,890,654,369,3,0,0,1,176,0,3,263,2,3ec8d99c-08b5-5e0e-a3b3-baf4395d5634
5.5,302,1,4,4,6001.0,0.28,1,1,4,291,10.0,890,654,369,3,1,1,1,176,0,3,263,2,3ec8d99c-08b5-5e0e-a3b3-baf4395d5634
0.42,56,1,0,0,12150.0,0.56,0,1,4,99,6.0,1257,59,295,9,0,0,1,176,0,8,187,2,3b47c893-adac-5f92-a6e5-143eda2fcca9
4.29,56,1,0,0,12150.0,0.56,1,1,4,99,6.0,1257,59,295,9,3,0,1,176,0,8,187,2,3b47c893-adac-5f92-a6e5-143eda2fcca9
4.49,56,1,0,0,12150.0,0.56,1,1,4,99,6.0,1257,59,295,9,1,0,1,176,0,8,187,2,3b47c893-adac-5f92-a6e5-143eda2fcca9
0.77,378,1,30,30,1351.0,0.19,0,1,4,300,1.0,734,536,328,1,0,0,1,176,0,1,222,2,7afa53f0-9c40-5201-9105-fddd3f833ee0
1.6,378,1,30,30,1351.0,0.19,1,1,4,300,1.0,734,536,328,1,3,0,1,176,0,1,222,2,7afa53f0-9c40-5201-9105-fddd3f833ee0
1.0,378,1,30,30,1351.0,0.19,1,1,4,300,1.0,734,536,328,1,1,1,1,176,0,1,222,2,7afa53f0-9c40-5201-9105-fddd3f833ee0
1.99,378,1,30,30,1351.0,0.19,1,1,4,300,1.0,734,536,328,1,1,0,1,176,0,1,222,2,7afa53f0-9c40-5201-9105-fddd3f833ee0
0.32,75,1,10,10,10065.0,0.84,0,1,4,131,6.0,208,433,195,10,0,0,2,145,0,9,84,2,ee674845-8bdc-5956-bb3a-dee60976e14d
0.85,75,1,10,10,10065.0,0.84,1,1,4,131,6.0,208,433,195,10,3,0,2,145,0,9,84,2,ee674845-8bdc-5956-bb3a-dee60976e14d
0.25,75,1,10,10,10065.0,0.84,1,1,4,131,6.0,208,433,195,10,1,1,2,145,0,9,84,2,ee674845-8bdc-5956-bb3a-dee60976e14d
0.32,381,1,25,25,1773.0,0.74,0,1,4,83,6.0,813,0,206,8,0,0,1,48,0,7,95,2,d0773355-9ca7-5f52-9ff5-6fe91aeacc69
1.1,381,1,25,25,1773.0,0.74,1,1,4,83,6.0,813,0,206,8,3,0,1,48,0,7,95,2,d0773355-9ca7-5f52-9ff5-6fe91aeacc69
0.23,381,1,25,25,1773.0,0.74,1,1,4,83,6.0,813,0,206,8,1,1,1,48,0,7,95,2,d0773355-9ca7-5f52-9ff5-6fe91aeacc69
1.79,381,1,25,25,1773.0,0.74,1,1,4,83,6.0,813,0,206,8,1,0,1,48,0,7,95,2,d0773355-9ca7-5f52-9ff5-6fe91aeacc69
0.86,381,1,1,1,2061.0,0.3,0,1,4,234,4.0,492,386,534,6,0,0,1,48,0,5,442,2,613dfb81-704a-5caf-bf58-6c66d4fee1af
3.91,381,1,1,1,2061.0,0.3,1,1,4,234,4.0,492,386,534,6,3,0,1,48,0,5,442,2,613dfb81-704a-5caf-bf58-6c66d4fee1af
2.8,381,1,1,1,2061.0,0.3,1,1,4,234,4.0,492,386,534,6,1,1,1,48,0,5,442,2,613dfb81-704a-5caf-bf58-6c66d4fee1af
6.49,381,1,1,1,2061.0,0.3,1,1,4,234,4.0,492,386,534,6,1,0,1,48,0,5,442,2,613dfb81-704a-5caf-bf58-6c66d4fee1af
0.8,242,1,16,16,6989.0,0.44,0,1,4,55,4.0,884,366,368,9,0,0,1,49,0,8,262,2,c49830f7-7405-50bc-98c4-cef47e9bdf47
0.83,242,1,16,16,6989.0,0.44,1,1,4,55,4.0,884,366,368,9,3,0,1,49,0,8,262,2,c49830f7-7405-50bc-98c4-cef47e9bdf47
0.26,242,1,16,16,6989.0,0.44,1,1,4,55,4.0,884,366,368,9,1,1,1,49,0,8,262,2,c49830f7-7405-50bc-98c4-cef47e9bdf47
1.29,242,1,16,16,6989.0,0.44,1,1,4,55,4.0,884,366,368,9,1,0,1,49,0,8,262,2,c49830f7-7405-50bc-98c4-cef47e9bdf47
0.32,415,1,0,0,2804.0,0.5,0,1,4,149,6.0,470,37,457,9,0,0,1,177,0,7,362,2,7a35b6d3-cbc9-5bf5-a41a-a5c5d4d9c341
0.92,376,1,4,4,7784.0,1.18,0,1,4,286,5.0,190,333,131,10,0,0,1,178,0,9,23,2,eaaf4a69-ea3c-5c6a-801e-aef02376c74e
1.08,376,1,4,4,7784.0,1.18,1,1,4,286,5.0,190,333,131,10,3,0,1,178,0,9,23,2,eaaf4a69-ea3c-5c6a-801e-aef02376c74e
0.1,376,1,4,4,7784.0,1.18,1,1,4,286,5.0,190,333,131,10,1,1,1,178,0,9,23,2,eaaf4a69-ea3c-5c6a-801e-aef02376c74e
0.99,376,1,4,4,7784.0,1.18,1,1,4,286,5.0,190,333,131,10,1,0,1,178,0,9,23,2,eaaf4a69-ea3c-5c6a-801e-aef02376c74e
0.91,415,1,12,12,8029.0,0.3,0,1,4,171,7.0,1127,59,122,8,0,0,1,179,0,10,14,2,d9647351-b1da-5867-ab44-37502e401a19
1.98,415,1,12,12,8029.0,0.3,1,1,4,171,7.0,1127,59,122,8,3,0,1,179,0,10,14,2,d9647351-b1da-5867-ab44-37502e401a19
0.45,415,1,12,12,8029.0,0.3,1,1,4,171,7.0,1127,59,122,8,1,1,1,179,0,10,14,2,d9647351-b1da-5867-ab44-37502e401a19
1.79,415,1,12,12,8029.0,0.3,1,1,4,171,7.0,1127,59,122,8,1,0,1,179,0,10,14,2,d9647351-b1da-5867-ab44-37502e401a19
1.75,192,1,30,30,806.0,1.5,0,1,4,216,8.0,90,433,122,12,0,0,1,179,0,11,14,2,619b38e9-69c8-56e3-9393-f00acd41b32c
1.18,374,1,27,27,865.0,0.7,0,1,4,70,6.0,89,333,122,7,0,0,1,179,0,7,14,2,0f2a4404-3e54-5cb1-9b1f-39973a334d78
7.5,374,1,27,27,865.0,0.7,1,1,4,70,6.0,89,333,122,7,1,1,1,179,0,7,14,2,0f2a4404-3e54-5cb1-9b1f-39973a334d78
0.45,387,1,30,30,3380.0,0.57,0,1,4,216,8.0,17,116,122,10,0,0,1,179,0,9,14,2,b3cc2c41-fecb-55f5-8855-6fc2fc28da89
4.55,387,1,30,30,3380.0,0.57,1,1,4,216,8.0,17,116,122,10,3,0,1,179,0,9,14,2,b3cc2c41-fecb-55f5-8855-6fc2fc28da89
4.0,387,1,30,30,3380.0,0.57,1,1,4,216,8.0,17,116,122,10,1,1,1,179,0,9,14,2,b3cc2c41-fecb-55f5-8855-6fc2fc28da89
6.99,387,1,30,30,3380.0,0.57,1,1,4,216,8.0,17,116,122,10,1,0,1,179,0,9,14,2,b3cc2c41-fecb-55f5-8855-6fc2fc28da89
